Sentence,Label
"Excellent! This works as well as I could have hoped, thanks alot",1
"I have some questions.. (See an image for more information here: .) 1.When the animation plays reverse, i want it to play faster.. Is there any way I can do this? By code maybe? 2.Also. When the animation played backwards, and then forewards again I want it to stop at 'mouseover'. How can I do this? If i put a trigger stop between them, it also stopt when it is playing backwards. I really hope someone knows how to do this! Thankyou, Kind regards, Ellen",1
"Extremely good question! For *line 1*, it is because you cannot add anything to a list of unknown type except `null`.",1
Excellent! On a Mac as well... I'll look into railsapi.com. Thank you for your help!,1
Based on the RolandMySQLDBA's answer I think we can use the above to get the size of each schema in a table: Really liked it!,1
"is free, scriptable, supports passive mode and is definitely EXCELLENT.",1
@BrodieG excellent! thanks for the clarification. So I guess that generic primitive are a particular case of generics...,1
Excellent! I hope you liked the `$.when.apply(...)` with its double nested .joins. That's the bit I had to test.,1
I absolutely love this tip!,1
"Thanks Dominic, this is really great! Tell me if I got this right: you create a heightmap, add noise to it, then assign tiles according to the height of each position?",1
I SOLVED IT! I used YouTube API and it works fine :) Thank you for your help!!,1
You can also try the MKNetworkKit framework: Easy to use and works really fine!,1
That looks like an excellent technique and pretty much negates my question! :),1
this is a really great idea!!! please standby while i try thank u so much,1
Excellent recipe!,1
"First I was afraid to ask such ""simple"" question, but it was worth it!",1
I modified your code and here is a working Downloader class. (@SébastienNussbaumer improved this answer and @TobiasKienzler reviewed changes: thanks a lot guys!) Simple to use: Output when download complete: Enjoy:-) And the event class:,1
excellent news!,1
"There are a few plugins which you could look at for that functionality, if not flat-out use: Good luck, hope these help!",1
"thx for that, really great answer!",1
"This is my own program written in C++. It works really great! I just need to go to the next step and reassemble the TCP packets, I haven't a clue where to go next, as there is next to nothing on this out there!",1
Thanks for posting this Rob! Excellent work (saved me a month of R&D)!,1
mechanize ended up giving me the most functionality...thx,1
"I'm a new user to the site, and new to VBA. I'm just trying to get the contents of multiple text boxes (from many different sheets) into one sheet. Right now, I've been stuck on getting the information from a single text box into a variable. At this point in time, I just want it to retain the line feeds (new line, enter, return, etc). Even if I could just copy/paste the information, at this point, I can't even access the text box via VBA. If anyone could help out, that'd be really great! Thanks.",1
